incident_id,change_id,description,deployed_at,correlation_score,implementing_team
INC519,CHG779,user version upgrade,2026-01-13T23:54:58.011392Z,0.85,search-team
INC520,CHG780,search cluster version upgrade to 4.3,2026-01-05T11:13:58.011392Z,0.47,api-team
INC521,CHG781,search timeout configuration change,2026-01-06T18:34:58.011392Z,0.53,devops-team
INC521,CHG782,CI/CD pipeline image caching update,2026-01-10T23:57:58.011392Z,0.81,identity-team
INC522,CHG783,order template engine update,2026-01-13T22:41:58.011392Z,0.49,ops-team
INC522,CHG784,fluentd SDK upgrade to v3.3.4,2026-01-05T17:50:58.011392Z,0.65,dba-team
INC523,CHG785,checkout rate limiting adjustment,2026-01-09T12:54:58.011392Z,0.52,api-team
INC524,CHG786,order cache TTL configuration change,2026-01-09T18:48:58.011392Z,0.55,ops-team
INC524,CHG787,Node resource limits adjustment,2026-01-10T17:47:58.011392Z,0.78,devops-team
INC525,CHG788,Node resource limits adjustment,2026-01-04T13:50:58.011392Z,0.86,api-team
INC525,CHG789,Load balancer cache configuration update,2026-01-12T09:32:58.011392Z,0.67,api-team
INC526,CHG790,cdn log parsing configuration update,2026-01-12T21:14:58.011392Z,0.71,dba-team
INC526,CHG791,notification log parsing configuration update,2026-01-07T13:26:58.011392Z,0.93,infra-team
INC527,CHG792,rate-limiter version upgrade,2026-01-11T16:56:58.011392Z,0.73,dba-team
INC528,CHG793,read-replica threshold adjustment,2026-01-11T14:42:58.011392Z,0.49,payments-team
INC529,CHG794,elasticsearch consumer prefetch configuration,2026-01-06T04:29:58.011392Z,0.83,api-team
INC529,CHG795,fulfillment version upgrade,2026-01-13T22:36:58.011392Z,0.7,identity-team
INC530,CHG796,session feature deployment,2026-01-08T04:24:58.011392Z,0.7,ops-team
INC530,CHG797,oauth-provider template engine update,2026-01-06T03:44:58.011392Z,0.86,ops-team
INC531,CHG798,api-gateway threshold adjustment,2026-01-10T07:01:58.011392Z,0.65,security-team
INC531,CHG799,logging storage expansion,2026-01-04T16:15:58.011392Z,0.65,identity-team
INC532,CHG800,frontend compilation pipeline update,2026-01-07T08:50:58.011392Z,0.49,dba-team
INC533,CHG801,elasticsearch cluster version upgrade to 5.3,2026-01-12T09:59:58.011392Z,0.9,api-team
INC534,CHG802,auth storage expansion,2026-01-11T20:37:58.011392Z,0.94,api-team
INC534,CHG803,cdn template engine update,2026-01-05T05:53:58.011392Z,0.7,dba-team
INC535,CHG804,cdn template engine update,2026-01-05T13:38:58.011392Z,0.55,infra-team
INC536,CHG805,rate-limiter timeout configuration change,2026-01-07T10:09:58.011392Z,0.55,api-team
INC536,CHG806,checkout rate limiting adjustment,2026-01-04T23:48:58.011392Z,0.91,search-team
INC537,CHG807,user service config update,2026-01-04T12:30:58.011392Z,0.73,search-team
INC538,CHG808,session timeout configuration change,2026-01-14T07:53:58.011392Z,0.92,payments-team
INC539,CHG809,notification client library update,2026-01-11T00:04:58.011392Z,0.84,devops-team
INC539,CHG810,fulfillment service config update,2026-01-08T20:39:58.011392Z,0.7,security-team
INC540,CHG811,order client library update,2026-01-10T10:02:58.011392Z,0.77,search-team
INC540,CHG812,reporting SDK upgrade to v3.5.1,2026-01-12T22:26:58.011392Z,0.71,payments-team
INC541,CHG813,Batch reporting job schedule change,2026-01-10T05:41:58.011392Z,0.86,payments-team
INC541,CHG814,api-gateway cluster version upgrade to 5.4,2026-01-09T07:00:58.011392Z,0.6,dba-team
INC542,CHG815,rate-limiter feature deployment,2026-01-03T21:29:58.011392Z,0.88,ops-team
INC542,CHG816,kubernetes connection pool resize,2026-01-13T13:56:58.011392Z,0.54,platform-team
INC543,CHG817,rate-limiter compilation pipeline update,2026-01-06T05:05:58.011392Z,0.58,dba-team
INC543,CHG818,rate-limiter storage backend migration,2026-01-10T23:49:58.011392Z,0.59,infra-team
INC544,CHG819,logging consumer prefetch configuration,2026-01-13T18:41:58.011392Z,0.8,observability-team
INC544,CHG820,rabbitmq cache TTL configuration change,2026-01-09T03:16:58.011392Z,0.67,infra-team
INC545,CHG821,email timeout configuration change,2026-01-14T09:59:58.011392Z,0.55,ops-team
INC545,CHG822,Database schema update,2026-01-11T05:23:58.011392Z,0.49,api-team
INC546,CHG823,auth rate limiting adjustment,2026-01-10T10:05:58.011392Z,0.93,devops-team
INC547,CHG824,Batch reporting job schedule change,2026-01-12T19:55:58.011392Z,0.56,ops-team
INC548,CHG825,fulfillment template engine update,2026-01-08T11:26:58.011392Z,0.56,observability-team
INC549,CHG826,Node resource limits adjustment,2026-01-14T16:15:58.011392Z,0.64,platform-team
INC550,CHG827,Database schema update,2026-01-14T16:37:58.011392Z,0.76,observability-team
INC550,CHG828,Batch reporting job schedule change,2026-01-09T06:47:58.011392Z,0.46,security-team
INC551,CHG829,CI/CD pipeline image caching update,2026-01-12T03:01:58.011392Z,0.61,ops-team
INC551,CHG830,cache feature deployment,2026-01-12T02:19:58.011392Z,0.62,infra-team
INC552,CHG831,fluentd service config update,2026-01-07T06:23:58.011392Z,0.48,payments-team
INC552,CHG832,database consumer prefetch configuration,2026-01-07T08:05:58.011392Z,0.58,payments-team
INC553,CHG833,reporting connection pool resize,2026-01-10T19:08:58.011392Z,0.94,api-team
INC554,CHG834,Load balancer search configuration update,2026-01-13T00:31:58.011392Z,0.68,search-team
INC554,CHG835,kubernetes bulk import job,2026-01-14T02:46:58.011392Z,0.66,security-team
INC555,CHG836,cache log parsing configuration update,2026-01-04T23:52:58.011392Z,0.62,identity-team
INC556,CHG837,search connection pool resize,2026-01-11T13:04:58.011392Z,0.8,api-team
INC556,CHG838,read-replica rate limiting adjustment,2026-01-12T14:28:58.011392Z,0.77,payments-team
INC557,CHG839,order version upgrade,2026-01-12T08:44:58.011392Z,0.78,dba-team
INC557,CHG840,database storage backend migration,2026-01-11T14:54:58.011392Z,0.97,api-team
INC558,CHG841,Node resource limits adjustment,2026-01-09T08:44:58.011392Z,0.92,search-team
INC558,CHG842,oauth-provider consumer prefetch configuration,2026-01-12T15:16:58.011392Z,0.63,api-team
INC559,CHG843,elasticsearch rate limiting adjustment,2026-01-12T06:21:58.011392Z,0.67,payments-team
INC559,CHG844,elasticsearch log parsing configuration update,2026-01-09T03:31:58.011392Z,0.96,infra-team
INC560,CHG845,CI/CD pipeline image caching update,2026-01-09T07:49:58.011392Z,0.53,ops-team
INC561,CHG846,api-gateway service config update,2026-01-10T07:22:58.011392Z,0.84,api-team
INC561,CHG847,reporting storage expansion,2026-01-08T22:54:58.011392Z,0.96,security-team
INC562,CHG848,Database schema update,2026-01-04T11:46:58.011392Z,0.58,security-team
INC563,CHG849,order threshold adjustment,2026-01-04T07:09:58.011392Z,0.66,ops-team
INC564,CHG850,logging storage expansion,2026-01-11T04:47:58.011392Z,0.81,security-team
INC564,CHG851,notification rate limiting adjustment,2026-01-07T02:07:58.011392Z,0.5,devops-team
INC565,CHG852,payment feature deployment,2026-01-09T13:09:58.011392Z,0.54,platform-team
INC566,CHG853,CI/CD pipeline image caching update,2026-01-04T06:53:58.011392Z,0.68,observability-team
INC567,CHG854,database node pool scaling automation,2026-01-04T12:27:58.011392Z,0.46,dba-team
INC568,CHG855,Database schema update,2026-01-03T18:39:58.011392Z,0.92,payments-team
INC569,CHG856,frontend mapping template update,2026-01-04T11:11:58.011392Z,0.72,devops-team
INC569,CHG857,rate-limiter mapping template update,2026-01-12T20:51:58.011392Z,0.96,api-team
INC570,CHG858,fluentd compilation pipeline update,2026-01-03T23:21:58.011392Z,0.83,api-team
INC571,CHG859,checkout log parsing configuration update,2026-01-05T23:18:58.011392Z,0.91,devops-team
INC571,CHG860,product SDK upgrade to v2.5.3,2026-01-11T05:03:58.011392Z,0.96,search-team
INC572,CHG861,api-gateway compilation pipeline update,2026-01-09T21:50:58.011392Z,0.54,identity-team
INC573,CHG862,Batch reporting job schedule change,2026-01-07T00:59:58.011392Z,0.46,ops-team
INC574,CHG863,logging log parsing configuration update,2026-01-11T09:14:58.011392Z,0.93,observability-team
INC575,CHG864,Node resource limits adjustment,2026-01-09T19:00:58.011392Z,0.56,payments-team
INC575,CHG865,cdn rate limiting adjustment,2026-01-11T17:46:58.011392Z,0.45,api-team
INC576,CHG866,payment SDK upgrade to v2.3.1,2026-01-09T15:40:58.011392Z,0.59,infra-team
INC577,CHG867,checkout mapping template update,2026-01-05T14:27:58.011392Z,0.89,ops-team
INC577,CHG868,email feature deployment,2026-01-07T21:50:58.011392Z,0.6,observability-team
INC578,CHG869,cdn storage backend migration,2026-01-06T01:05:58.011392Z,0.82,devops-team
INC578,CHG870,kubernetes consumer prefetch configuration,2026-01-12T06:28:58.011392Z,0.53,payments-team
INC579,CHG871,fulfillment storage backend migration,2026-01-09T06:07:58.011392Z,0.8,search-team
INC579,CHG872,Database schema update,2026-01-04T22:30:58.011392Z,0.79,identity-team
INC580,CHG873,ci-cd node pool scaling automation,2026-01-06T04:38:58.011392Z,0.91,infra-team
INC581,CHG874,product storage expansion,2026-01-13T06:49:58.011392Z,0.59,ops-team
INC581,CHG875,CI/CD pipeline image caching update,2026-01-10T19:47:58.011392Z,0.86,payments-team
INC582,CHG876,product node pool scaling automation,2026-01-08T04:35:58.011392Z,0.85,devops-team
INC582,CHG877,auth version upgrade,2026-01-12T12:08:58.011392Z,0.7,infra-team
INC583,CHG878,email version upgrade,2026-01-05T20:35:58.011392Z,0.95,platform-team
INC583,CHG879,rate-limiter SDK upgrade to v1.0.4,2026-01-10T11:57:58.011392Z,0.77,identity-team
INC584,CHG880,api-gateway timeout configuration change,2026-01-08T11:53:58.011392Z,0.61,security-team
INC584,CHG881,product template engine update,2026-01-09T22:37:58.011392Z,0.54,api-team
INC585,CHG882,CI/CD pipeline image caching update,2026-01-14T05:17:58.011392Z,0.59,devops-team
INC586,CHG883,api-gateway cache TTL configuration change,2026-01-11T01:04:58.011392Z,0.83,dba-team
INC587,CHG884,kubernetes storage backend migration,2026-01-10T19:19:58.011392Z,0.65,dba-team
INC588,CHG885,fluentd timeout configuration change,2026-01-07T12:06:58.011392Z,0.92,search-team
INC588,CHG886,ci-cd consumer prefetch configuration,2026-01-09T14:34:58.011392Z,0.48,search-team
INC589,CHG887,auth compilation pipeline update,2026-01-07T16:26:58.011392Z,0.81,devops-team
INC589,CHG888,cdn cache TTL configuration change,2026-01-06T05:47:58.011392Z,0.56,security-team
INC590,CHG889,load-balancer cache TTL configuration change,2026-01-06T23:10:58.011392Z,0.88,infra-team
INC591,CHG890,payment routing rules update,2026-01-07T03:59:58.011392Z,0.56,observability-team
INC592,CHG891,CI/CD pipeline image caching update,2026-01-14T17:34:58.011392Z,0.92,api-team
INC593,CHG892,auth routing rules update,2026-01-08T07:56:58.011392Z,0.64,api-team
INC594,CHG893,Load balancer read-replica configuration update,2026-01-07T21:00:58.011392Z,0.61,security-team
INC595,CHG894,notification service config update,2026-01-03T22:10:58.011392Z,0.93,identity-team
INC596,CHG895,cache log parsing configuration update,2026-01-08T20:03:58.011392Z,0.73,platform-team
INC596,CHG896,rabbitmq threshold adjustment,2026-01-04T16:03:58.011392Z,0.89,dba-team
INC597,CHG897,elasticsearch service config update,2026-01-12T04:08:58.011392Z,0.72,ops-team
INC598,CHG898,read-replica cluster version upgrade to 3.2,2026-01-09T00:20:58.011392Z,0.69,infra-team
INC598,CHG899,read-replica mapping template update,2026-01-09T16:53:58.011392Z,0.89,platform-team
INC599,CHG900,Node resource limits adjustment,2026-01-06T12:37:58.011392Z,0.71,platform-team
INC599,CHG901,auth cluster version upgrade to 1.9,2026-01-06T05:34:58.011392Z,0.82,observability-team
INC600,CHG902,Node resource limits adjustment,2026-01-13T02:34:58.011392Z,0.9,observability-team
INC600,CHG903,kubernetes log parsing configuration update,2026-01-09T20:05:58.011392Z,0.95,search-team
INC601,CHG904,notification template engine update,2026-01-13T11:54:58.011392Z,0.49,dba-team
INC601,CHG905,Node resource limits adjustment,2026-01-06T17:27:58.011392Z,0.83,ops-team
INC602,CHG906,search consumer prefetch configuration,2026-01-13T01:33:58.011392Z,0.54,observability-team
INC603,CHG907,Node resource limits adjustment,2026-01-13T01:59:58.011392Z,0.65,payments-team
INC604,CHG908,payment mapping template update,2026-01-09T14:48:58.011392Z,0.56,payments-team
INC605,CHG909,container-registry batch processing enhancement,2026-01-14T07:39:58.011392Z,0.48,dba-team
INC605,CHG910,fluentd log parsing configuration update,2026-01-09T10:35:58.011392Z,0.69,observability-team
INC606,CHG911,session connection pool resize,2026-01-05T06:09:58.011392Z,0.78,identity-team
INC606,CHG912,rabbitmq rate limiting adjustment,2026-01-14T02:11:58.011392Z,0.71,observability-team
INC607,CHG913,order client library update,2026-01-13T11:20:58.011392Z,0.82,payments-team
INC607,CHG914,reporting bulk import job,2026-01-12T18:55:58.011392Z,0.61,identity-team
INC608,CHG915,api-gateway mapping template update,2026-01-08T21:28:58.011392Z,0.71,search-team
INC608,CHG916,Node resource limits adjustment,2026-01-13T15:00:58.011392Z,0.51,search-team
INC609,CHG917,logging index lifecycle policy change,2026-01-05T06:01:58.011392Z,0.72,payments-team
INC609,CHG918,Database schema update,2026-01-05T09:30:58.011392Z,0.83,platform-team
INC610,CHG919,payment threshold adjustment,2026-01-05T17:37:58.011392Z,0.91,api-team
INC610,CHG920,notification client library update,2026-01-06T15:21:58.011392Z,0.59,platform-team
INC611,CHG921,user mapping template update,2026-01-10T14:15:58.011392Z,0.96,security-team
INC612,CHG922,Batch reporting job schedule change,2026-01-04T04:43:58.011392Z,0.58,devops-team
INC612,CHG923,payment log parsing configuration update,2026-01-05T14:18:58.011392Z,0.91,api-team
INC613,CHG924,rabbitmq version upgrade,2026-01-06T10:11:58.011392Z,0.5,dba-team
INC613,CHG925,fluentd threshold adjustment,2026-01-09T08:49:58.011392Z,0.77,security-team
INC614,CHG926,checkout SDK upgrade to v2.0.3,2026-01-08T11:05:58.011392Z,0.74,identity-team
INC615,CHG927,frontend cluster version upgrade to 3.3,2026-01-10T23:15:58.011392Z,0.94,infra-team
INC616,CHG928,container-registry feature deployment,2026-01-04T20:59:58.011392Z,0.81,devops-team
INC617,CHG929,auth routing rules update,2026-01-11T12:20:58.011392Z,0.56,ops-team
INC617,CHG930,Database schema update,2026-01-14T04:45:58.011392Z,0.93,payments-team
INC618,CHG931,Batch reporting job schedule change,2026-01-06T22:01:58.011392Z,0.51,identity-team
INC618,CHG932,payment SDK upgrade to v3.4.7,2026-01-04T13:03:58.011392Z,0.71,api-team
INC619,CHG933,order threshold adjustment,2026-01-09T03:10:58.011392Z,0.45,observability-team
INC619,CHG934,frontend routing rules update,2026-01-14T12:19:58.011392Z,0.8,observability-team
INC620,CHG935,rabbitmq feature deployment,2026-01-12T16:33:58.011392Z,0.55,payments-team
INC621,CHG936,email cluster version upgrade to 5.4,2026-01-13T19:15:58.011392Z,0.69,search-team
INC621,CHG937,logging timeout configuration change,2026-01-08T18:22:58.011392Z,0.63,dba-team
INC622,CHG938,reporting cluster version upgrade to 3.0,2026-01-05T23:54:58.011392Z,0.82,platform-team
INC622,CHG939,ci-cd mapping template update,2026-01-11T19:53:58.011392Z,0.84,identity-team
INC623,CHG940,search timeout configuration change,2026-01-07T18:12:58.011392Z,0.88,infra-team
INC623,CHG941,cache node pool scaling automation,2026-01-04T06:54:58.011392Z,0.7,platform-team
INC624,CHG942,elasticsearch version upgrade,2026-01-04T07:39:58.011392Z,0.83,dba-team
INC625,CHG943,load-balancer batch processing enhancement,2026-01-14T15:59:58.011392Z,0.58,ops-team
INC625,CHG944,oauth-provider cluster version upgrade to 3.4,2026-01-07T08:41:58.011392Z,0.63,identity-team
INC626,CHG945,kubernetes storage expansion,2026-01-12T07:59:58.011392Z,0.77,infra-team
INC626,CHG946,load-balancer client library update,2026-01-09T01:47:58.011392Z,0.46,observability-team
INC627,CHG947,oauth-provider cache TTL configuration change,2026-01-04T00:40:58.011392Z,0.72,security-team
INC628,CHG948,order routing rules update,2026-01-09T11:22:58.011392Z,0.71,api-team
INC628,CHG949,fluentd consumer prefetch configuration,2026-01-06T00:16:58.011392Z,0.49,observability-team
INC629,CHG950,CI/CD pipeline image caching update,2026-01-03T20:12:58.011392Z,0.61,infra-team
INC630,CHG951,ci-cd batch processing enhancement,2026-01-07T02:09:58.011392Z,0.88,identity-team
INC631,CHG952,notification feature deployment,2026-01-07T06:19:58.011392Z,0.47,devops-team
INC631,CHG953,payment service config update,2026-01-07T11:38:58.011392Z,0.66,security-team
INC632,CHG954,cache storage expansion,2026-01-12T07:12:58.011392Z,0.77,dba-team
INC632,CHG955,Node resource limits adjustment,2026-01-12T21:04:58.011392Z,0.75,devops-team
INC633,CHG956,fluentd routing rules update,2026-01-08T05:12:58.011392Z,0.62,identity-team
INC633,CHG957,checkout storage backend migration,2026-01-11T00:57:58.011392Z,0.89,search-team
INC634,CHG958,payment routing rules update,2026-01-12T15:00:58.011392Z,0.72,platform-team
INC634,CHG959,order mapping template update,2026-01-07T02:18:58.011392Z,0.61,ops-team
